File Name,Number of trades,Number of positive trades,Number of negative trades,Total profit,Total turnover
BANKNIFTY23AUG1828100CE_2018-08-20.csv,2,1,1,-171.0,19767.0
BANKNIFTY23AUG1828100PE_2018-08-20.csv,5,3,2,243.75,7860.75
BANKNIFTY23AUG1828200CE_2018-08-20.csv,3,1,2,-416.25,21261.75
BANKNIFTY23AUG1828200PE_2018-08-20.csv,4,2,2,254.25,8924.25
BANKNIFTY23AUG1828300CE_2018-08-20.csv,3,1,2,-330.75,14784.75
BANKNIFTY23AUG1828300PE_2018-08-20.csv,5,3,2,525.0,16518.0
BANKNIFTY23AUG1828400CE_2018-08-20.csv,3,1,2,-275.25,9861.0
BANKNIFTY23AUG1828400PE_2018-08-20.csv,5,2,3,214.5,24018.0
BANKNIFTY23AUG1828500CE_2018-08-20.csv,2,1,1,-128.25,4265.25
BANKNIFTY23AUG1828500PE_2018-08-20.csv,4,1,3,76.5,29789.25
BANKNIFTY23AUG1828600CE_2018-08-20.csv,4,2,2,-59.25,4572.75
BANKNIFTY23AUG1828000CE_2018-08-21.csv,7,3,4,295.5,53266.5
BANKNIFTY23AUG1828000PE_2018-08-21.csv,9,2,7,-49.5,7549.5
BANKNIFTY23AUG1828100CE_2018-08-21.csv,7,3,4,175.5,38076.0
BANKNIFTY23AUG1828100PE_2018-08-21.csv,9,3,6,-16.5,12910.5
BANKNIFTY23AUG1828200CE_2018-08-21.csv,6,2,4,-204.75,21785.25
BANKNIFTY23AUG1828200PE_2018-08-21.csv,7,2,5,-58.5,17343.0
BANKNIFTY23AUG1828300CE_2018-08-21.csv,7,2,5,-180.75,14808.75
BANKNIFTY23AUG1828300PE_2018-08-21.csv,5,2,3,4.5,21367.5
BANKNIFTY23AUG1828400CE_2018-08-21.csv,7,2,5,-96.0,8152.5
BANKNIFTY23AUG1828400PE_2018-08-21.csv,7,2,5,-213.75,39792.75
BANKNIFTY23AUG1828500CE_2018-08-21.csv,11,4,7,-0.75,6519.75
BANKNIFTY23AUG1828500PE_2018-08-21.csv,9,2,7,-729.0,71533.5
BANKNIFTY23AUG1828600CE_2018-08-21.csv,12,7,5,17.25,2885.25
BANKNIFTY23AUG1827800CE_2018-08-23.csv,11,1,10,-2507.25,97069.5
BANKNIFTY23AUG1827900CE_2018-08-23.csv,10,1,9,-1836.0,60195.0
BANKNIFTY23AUG1828000CE_2018-08-23.csv,8,3,5,-390.75,21755.25
BANKNIFTY23AUG1828100CE_2018-08-23.csv,14,6,8,-256.5,10758.75
BANKNIFTY23AUG1828100PE_2018-08-23.csv,9,3,6,-262.5,11004.0
BANKNIFTY23AUG1828200CE_2018-08-23.csv,22,5,17,-362.25,6838.5
BANKNIFTY23AUG1828200PE_2018-08-23.csv,6,2,4,-492.75,18021.75
BANKNIFTY23AUG1828300CE_2018-08-23.csv,41,21,20,-39.0,1935.75
BANKNIFTY23AUG1828300PE_2018-08-23.csv,9,5,4,537.75,62990.25
BANKNIFTY23AUG1828400CE_2018-08-23.csv,58,34,24,-1.5,945.75
BANKNIFTY23AUG1828400PE_2018-08-23.csv,11,7,4,1859.25,101237.25
BANKNIFTY23AUG1828500PE_2018-08-23.csv,7,4,3,1412.25,90208.5
BANKNIFTY30AUG1827400PE_2018-08-24.csv,12,7,5,183.0,12337.5
BANKNIFTY30AUG1827500PE_2018-08-24.csv,9,5,4,179.25,12876.0
BANKNIFTY30AUG1827600PE_2018-08-24.csv,8,6,2,483.0,15639.75
BANKNIFTY30AUG1827700CE_2018-08-24.csv,13,2,11,-2349.75,145517.25
BANKNIFTY30AUG1827700PE_2018-08-24.csv,9,5,4,336.0,22851.0
BANKNIFTY30AUG1827800CE_2018-08-24.csv,11,2,9,-1636.5,92634.0
BANKNIFTY30AUG1827800PE_2018-08-24.csv,8,4,4,174.75,25122.0
BANKNIFTY30AUG1827900CE_2018-08-24.csv,11,2,9,-1584.0,74379.0
BANKNIFTY30AUG1827900PE_2018-08-24.csv,7,3,4,91.5,31621.5
BANKNIFTY30AUG1828000CE_2018-08-24.csv,6,0,6,-1061.25,31728.75
BANKNIFTY30AUG1828000PE_2018-08-24.csv,6,3,3,252.75,33311.25
BANKNIFTY30AUG1828100CE_2018-08-24.csv,6,2,4,-204.0,22791.0
BANKNIFTY30AUG1828100PE_2018-08-24.csv,10,6,4,1194.75,75417.75
BANKNIFTY30AUG1828200CE_2018-08-24.csv,6,1,5,-432.75,17702.25
BANKNIFTY30AUG1828200PE_2018-08-24.csv,9,5,4,1057.5,84781.5
BANKNIFTY30AUG1828300CE_2018-08-24.csv,11,0,11,-674.25,20850.75
BANKNIFTY30AUG1828300PE_2018-08-24.csv,9,5,4,1564.5,102060.75
BANKNIFTY30AUG1828400CE_2018-08-24.csv,14,3,11,-362.25,17093.25
BANKNIFTY30AUG1828500CE_2018-08-24.csv,13,3,10,-214.5,11031.75
BANKNIFTY30AUG1828600CE_2018-08-24.csv,11,2,9,-124.5,5604.0
BANKNIFTY30AUG1827500PE_2018-08-27.csv,8,2,6,-23.25,2471.25
BANKNIFTY30AUG1827600PE_2018-08-27.csv,5,1,4,-38.25,2006.25
BANKNIFTY30AUG1827700PE_2018-08-27.csv,5,1,4,-47.25,2594.25
BANKNIFTY30AUG1827800PE_2018-08-27.csv,6,2,4,-45.75,4275.75
BANKNIFTY30AUG1827900CE_2018-08-27.csv,2,1,1,314.25,27765.75
BANKNIFTY30AUG1827900PE_2018-08-27.csv,6,2,4,-21.0,5283.0
BANKNIFTY30AUG1828000CE_2018-08-27.csv,2,2,0,857.25,21945.0
BANKNIFTY30AUG1828000PE_2018-08-27.csv,8,2,6,-123.0,11050.5
BANKNIFTY30AUG1828100CE_2018-08-27.csv,4,3,1,816.75,25491.75
BANKNIFTY30AUG1828100PE_2018-08-27.csv,5,1,4,-177.0,10878.75
BANKNIFTY30AUG1828200CE_2018-08-27.csv,6,4,2,681.0,29430.0
BANKNIFTY30AUG1828200PE_2018-08-27.csv,8,2,6,-249.0,26471.25
BANKNIFTY30AUG1828300CE_2018-08-27.csv,6,3,3,208.5,19995.0
BANKNIFTY30AUG1828300PE_2018-08-27.csv,8,1,7,-689.25,36117.75
BANKNIFTY30AUG1828400CE_2018-08-27.csv,8,5,3,348.75,16970.25
BANKNIFTY30AUG1828400PE_2018-08-27.csv,6,1,5,-740.25,41898.75
BANKNIFTY30AUG1828500CE_2018-08-27.csv,9,5,4,188.25,11259.75
BANKNIFTY30AUG1828500PE_2018-08-27.csv,5,0,5,-1455.0,50775.0
BANKNIFTY30AUG1827900PE_2018-08-28.csv,9,3,6,0.0,7726.5
BANKNIFTY30AUG1828000CE_2018-08-28.csv,9,3,6,-375.0,75300.75
BANKNIFTY30AUG1828000PE_2018-08-28.csv,10,3,7,-104.25,14243.25
BANKNIFTY30AUG1828100CE_2018-08-28.csv,10,4,6,-184.5,62838.0
BANKNIFTY30AUG1828100PE_2018-08-28.csv,7,2,5,-107.25,15647.25
BANKNIFTY30AUG1828200CE_2018-08-28.csv,4,2,2,-233.25,19706.25
BANKNIFTY30AUG1828200PE_2018-08-28.csv,11,3,8,-248.25,33590.25
BANKNIFTY30AUG1828300CE_2018-08-28.csv,6,1,5,-228.0,15814.5
BANKNIFTY30AUG1828300PE_2018-08-28.csv,7,2,5,-405.75,35376.75
BANKNIFTY30AUG1828400CE_2018-08-28.csv,6,3,3,90.0,10129.5
BANKNIFTY30AUG1828400PE_2018-08-28.csv,10,3,7,-521.25,66423.75
BANKNIFTY30AUG1828500CE_2018-08-28.csv,7,1,6,-162.75,8712.0
BANKNIFTY30AUG1828500PE_2018-08-28.csv,9,2,7,-1338.75,81554.25
BANKNIFTY30AUG1828600CE_2018-08-28.csv,8,1,7,-132.75,5249.25
BANKNIFTY30AUG1828000CE_2018-08-29.csv,6,3,3,458.25,65193.75
BANKNIFTY30AUG1828000PE_2018-08-29.csv,8,4,4,40.5,5686.5
BANKNIFTY30AUG1828100CE_2018-08-29.csv,8,4,4,1029.0,59115.0
BANKNIFTY30AUG1828100PE_2018-08-29.csv,11,4,7,12.75,11748.75
BANKNIFTY30AUG1828200CE_2018-08-29.csv,8,3,5,-24.75,40655.25
BANKNIFTY30AUG1828200PE_2018-08-29.csv,6,2,4,-85.5,11591.25
BANKNIFTY30AUG1828300CE_2018-08-29.csv,11,5,6,246.75,37310.25
BANKNIFTY30AUG1828300PE_2018-08-29.csv,10,4,6,-119.25,28975.5
BANKNIFTY30AUG1828400CE_2018-08-29.csv,11,6,5,519.0,21894.0
BANKNIFTY30AUG1828400PE_2018-08-29.csv,8,3,5,-255.75,37098.75
BANKNIFTY30AUG1828500CE_2018-08-29.csv,10,5,5,86.25,10469.25
BANKNIFTY30AUG1828500PE_2018-08-29.csv,9,2,7,-1203.75,60111.0
BANKNIFTY30AUG1828600CE_2018-08-29.csv,14,7,7,58.5,6160.5
BANKNIFTY30AUG1828600PE_2018-08-29.csv,9,3,6,-531.0,79956.75
BANKNIFTY30AUG1827800CE_2018-08-30.csv,12,5,7,-54.75,84581.25
BANKNIFTY30AUG1827900CE_2018-08-30.csv,14,4,10,-955.5,62460.0
BANKNIFTY30AUG1828000CE_2018-08-30.csv,7,1,6,-724.5,18477.0
BANKNIFTY30AUG1828000PE_2018-08-30.csv,16,7,9,-47.25,9237.75
BANKNIFTY30AUG1828100CE_2018-08-30.csv,16,5,11,-589.5,14519.25
BANKNIFTY30AUG1828100PE_2018-08-30.csv,14,6,8,50.25,27966.0
BANKNIFTY30AUG1828200CE_2018-08-30.csv,22,10,12,-93.75,3673.5
BANKNIFTY30AUG1828200PE_2018-08-30.csv,9,3,6,81.75,38768.25
BANKNIFTY30AUG1828300CE_2018-08-30.csv,28,11,17,-9.0,1505.25
BANKNIFTY30AUG1828300PE_2018-08-30.csv,10,5,5,997.5,76096.5
BANKNIFTY30AUG1828400PE_2018-08-30.csv,6,2,4,-751.5,63276.0
BANKNIFTY30AUG1828500PE_2018-08-30.csv,8,3,5,153.0,104431.5
BANKNIFTY06SEP1827500PE_2018-08-31.csv,14,5,9,-9.0,9676.5
BANKNIFTY06SEP1827600PE_2018-08-31.csv,9,4,5,141.0,8870.25
BANKNIFTY06SEP1827700PE_2018-08-31.csv,9,2,7,-179.25,11974.5
BANKNIFTY06SEP1827800PE_2018-08-31.csv,8,1,7,-324.75,14835.75
BANKNIFTY06SEP1827900CE_2018-08-31.csv,7,3,4,179.25,62913.75
BANKNIFTY06SEP1827900PE_2018-08-31.csv,10,3,7,-133.5,24955.5
BANKNIFTY06SEP1828000CE_2018-08-31.csv,4,1,3,-549.0,33428.25
BANKNIFTY06SEP1828000PE_2018-08-31.csv,7,0,7,-895.5,23517.0
BANKNIFTY06SEP1828100CE_2018-08-31.csv,9,4,5,50.25,53339.25
BANKNIFTY06SEP1828100PE_2018-08-31.csv,4,2,2,456.0,20833.5
BANKNIFTY06SEP1828200CE_2018-08-31.csv,6,2,4,-357.75,26591.25
BANKNIFTY06SEP1828200PE_2018-08-31.csv,7,1,6,-867.75,43993.5
BANKNIFTY06SEP1828300CE_2018-08-31.csv,6,3,3,-90.0,19599.0
BANKNIFTY06SEP1828300PE_2018-08-31.csv,10,2,8,-1041.0,80436.75
BANKNIFTY06SEP1828400CE_2018-08-31.csv,8,4,4,108.75,16959.75
BANKNIFTY06SEP1828500CE_2018-08-31.csv,7,3,4,-10.5,9740.25
BANKNIFTY06SEP1828600CE_2018-08-31.csv,12,5,7,29.25,9536.25
BANKNIFTY06SEP1827700PE_2018-09-03.csv,7,4,3,144.75,5868.75
BANKNIFTY06SEP1827800PE_2018-09-03.csv,6,3,3,81.75,7442.25
BANKNIFTY06SEP1827900CE_2018-09-03.csv,6,1,5,-667.5,42192.0
BANKNIFTY06SEP1827900PE_2018-09-03.csv,7,3,4,38.25,13632.75
BANKNIFTY06SEP1828000CE_2018-09-03.csv,8,1,7,-1044.75,44222.25
BANKNIFTY06SEP1828000PE_2018-09-03.csv,6,3,3,216.0,20044.5
BANKNIFTY06SEP1828100CE_2018-09-03.csv,8,1,7,-715.5,32749.5
BANKNIFTY06SEP1828100PE_2018-09-03.csv,6,3,3,178.5,25462.5
BANKNIFTY06SEP1828200CE_2018-09-03.csv,7,2,5,-244.5,21762.0
BANKNIFTY06SEP1828200PE_2018-09-03.csv,6,2,4,-113.25,34905.75
BANKNIFTY06SEP1828300CE_2018-09-03.csv,7,1,6,-321.75,13772.25
BANKNIFTY06SEP1828300PE_2018-09-03.csv,7,4,3,1157.25,55394.25
BANKNIFTY06SEP1828400CE_2018-09-03.csv,10,1,9,-340.5,11136.0
BANKNIFTY06SEP1828500CE_2018-09-03.csv,8,1,7,-147.0,6196.5
BANKNIFTY06SEP1828600CE_2018-09-03.csv,14,2,12,-210.75,5666.25
BANKNIFTY06SEP1827400PE_2018-09-04.csv,10,3,7,-202.5,13363.5
BANKNIFTY06SEP1827500CE_2018-09-04.csv,11,2,9,-1883.25,89018.25
BANKNIFTY06SEP1827500PE_2018-09-04.csv,8,3,5,-223.5,17542.5
BANKNIFTY06SEP1827600CE_2018-09-04.csv,9,3,6,-312.0,44397.0
BANKNIFTY06SEP1827600PE_2018-09-04.csv,9,4,5,-194.25,29648.25
BANKNIFTY06SEP1827700CE_2018-09-04.csv,13,4,9,-772.5,45508.5
BANKNIFTY06SEP1827700PE_2018-09-04.csv,8,3,5,-39.0,40143.0
BANKNIFTY06SEP1827800CE_2018-09-04.csv,13,3,10,-672.0,32136.0
BANKNIFTY06SEP1827800PE_2018-09-04.csv,6,2,4,-501.75,41984.25
BANKNIFTY06SEP1827900CE_2018-09-04.csv,14,4,10,-274.5,17338.5
BANKNIFTY06SEP1827900PE_2018-09-04.csv,10,5,5,543.0,85417.5
BANKNIFTY06SEP1828000CE_2018-09-04.csv,17,3,14,-250.5,12145.5
BANKNIFTY06SEP1828000PE_2018-09-04.csv,10,6,4,1641.75,104274.75
BANKNIFTY06SEP1828100CE_2018-09-04.csv,13,2,11,-164.25,6357.0
BANKNIFTY06SEP1828100PE_2018-09-04.csv,9,5,4,2139.75,116933.25
BANKNIFTY06SEP1828200CE_2018-09-04.csv,16,3,13,-111.75,5310.75
BANKNIFTY06SEP1828200PE_2018-09-04.csv,8,4,4,1667.25,122543.25
BANKNIFTY06SEP1827000CE_2018-09-05.csv,15,4,11,-936.75,154289.25
BANKNIFTY06SEP1827100CE_2018-09-05.csv,15,1,14,-2596.5,122904.0
BANKNIFTY06SEP1827100PE_2018-09-05.csv,10,5,5,141.0,8428.5
BANKNIFTY06SEP1827200CE_2018-09-05.csv,11,2,9,-1572.0,71890.5
BANKNIFTY06SEP1827200PE_2018-09-05.csv,12,8,4,292.5,13974.0
BANKNIFTY06SEP1827300CE_2018-09-05.csv,9,1,8,-882.75,41400.75
BANKNIFTY06SEP1827300PE_2018-09-05.csv,12,9,3,986.25,28689.75
BANKNIFTY06SEP1827400CE_2018-09-05.csv,10,3,7,-205.5,24217.5
BANKNIFTY06SEP1827400PE_2018-09-05.csv,12,9,3,1734.75,47472.75
BANKNIFTY06SEP1827500CE_2018-09-05.csv,8,1,7,-248.25,14684.25
BANKNIFTY06SEP1827500PE_2018-09-05.csv,10,7,3,1427.25,59919.75
BANKNIFTY06SEP1827600CE_2018-09-05.csv,11,2,9,-98.25,9536.25
BANKNIFTY06SEP1827600PE_2018-09-05.csv,12,6,6,235.5,96237.0
BANKNIFTY06SEP1827700CE_2018-09-05.csv,12,1,11,-86.25,5022.75
BANKNIFTY06SEP1827700PE_2018-09-05.csv,9,5,4,1208.25,90234.75
BANKNIFTY06SEP1827800CE_2018-09-05.csv,16,3,13,-69.0,3714.0
BANKNIFTY06SEP1827800PE_2018-09-05.csv,14,7,7,1389.0,184098.0
BANKNIFTY06SEP1827000CE_2018-09-06.csv,13,5,8,330.75,158079.75
BANKNIFTY06SEP1827100CE_2018-09-06.csv,17,6,11,-563.25,156828.75
BANKNIFTY06SEP1827200CE_2018-09-06.csv,11,3,8,-486.75,70144.5
BANKNIFTY06SEP1827300CE_2018-09-06.csv,14,2,12,-1209.75,45767.25
BANKNIFTY06SEP1827300PE_2018-09-06.csv,21,9,12,-69.0,4163.25
BANKNIFTY06SEP1827400CE_2018-09-06.csv,15,5,10,-292.5,22482.0
BANKNIFTY06SEP1827400PE_2018-09-06.csv,14,3,11,-654.75,13282.5
BANKNIFTY06SEP1827500CE_2018-09-06.csv,16,4,12,-214.5,6071.25
BANKNIFTY06SEP1827500PE_2018-09-06.csv,13,3,10,-826.5,38015.25
BANKNIFTY06SEP1827600PE_2018-09-06.csv,13,4,9,-1584.0,71022.0
BANKNIFTY06SEP1827700PE_2018-09-06.csv,16,6,10,-1071.75,127691.25
BANKNIFTY06SEP1827800PE_2018-09-06.csv,14,4,10,-1604.25,161616.75
BANKNIFTY12SEP1826800PE_2018-09-07.csv,16,6,10,-24.75,10983.75
BANKNIFTY12SEP1826900PE_2018-09-07.csv,15,8,7,141.0,14103.0
BANKNIFTY12SEP1827000PE_2018-09-07.csv,15,6,9,-100.5,21001.5
BANKNIFTY12SEP1827100PE_2018-09-07.csv,13,4,9,-294.0,25749.0
BANKNIFTY12SEP1827200CE_2018-09-07.csv,10,4,6,868.5,96074.25
BANKNIFTY12SEP1827200PE_2018-09-07.csv,9,2,7,-531.0,24291.0
BANKNIFTY12SEP1827300CE_2018-09-07.csv,10,3,7,-766.5,74116.5
BANKNIFTY12SEP1827300PE_2018-09-07.csv,9,3,6,-533.25,32271.75
BANKNIFTY12SEP1827400CE_2018-09-07.csv,8,5,3,1212.0,44002.5
BANKNIFTY12SEP1827400PE_2018-09-07.csv,9,4,5,-336.0,41986.5
BANKNIFTY12SEP1827500CE_2018-09-07.csv,9,4,5,207.0,35355.75
BANKNIFTY12SEP1827500PE_2018-09-07.csv,11,5,6,-150.0,64872.0
BANKNIFTY12SEP1827600CE_2018-09-07.csv,7,3,4,74.25,18785.25
BANKNIFTY12SEP1827600PE_2018-09-07.csv,12,4,8,-676.5,94626.0
BANKNIFTY12SEP1827700CE_2018-09-07.csv,10,4,6,138.0,17869.5
BANKNIFTY12SEP1827700PE_2018-09-07.csv,11,3,8,-1530.0,106861.5
BANKNIFTY12SEP1827800CE_2018-09-07.csv,13,4,9,-165.0,14374.5
BANKNIFTY12SEP1827900CE_2018-09-07.csv,11,3,8,-69.75,7865.25
BANKNIFTY12SEP1826900PE_2018-09-10.csv,10,5,5,60.75,8624.25
BANKNIFTY12SEP1827000CE_2018-09-10.csv,12,3,9,-975.75,119870.25
BANKNIFTY12SEP1827000PE_2018-09-10.csv,9,4,5,-24.0,11829.0
BANKNIFTY12SEP1827100CE_2018-09-10.csv,12,3,9,-927.0,88143.0
BANKNIFTY12SEP1827100PE_2018-09-10.csv,8,4,4,213.75,16368.75
BANKNIFTY12SEP1827200CE_2018-09-10.csv,13,5,8,162.75,69902.25
BANKNIFTY12SEP1827200PE_2018-09-10.csv,8,4,4,118.5,25866.75
BANKNIFTY12SEP1827300CE_2018-09-10.csv,9,4,5,366.75,36674.25
BANKNIFTY12SEP1827300PE_2018-09-10.csv,7,2,5,-583.5,32409.0
BANKNIFTY12SEP1827400CE_2018-09-10.csv,12,5,7,69.0,30508.5
BANKNIFTY12SEP1827400PE_2018-09-10.csv,6,4,2,538.5,34966.5
BANKNIFTY12SEP1827500CE_2018-09-10.csv,10,5,5,23.25,17381.25
BANKNIFTY12SEP1827500PE_2018-09-10.csv,8,6,2,1643.25,60230.25
BANKNIFTY12SEP1827600CE_2018-09-10.csv,11,5,6,81.75,11259.75
BANKNIFTY12SEP1827600PE_2018-09-10.csv,8,5,3,1158.0,82800.0
BANKNIFTY12SEP1827700CE_2018-09-10.csv,14,4,10,-32.25,8255.25
BANKNIFTY12SEP1827000CE_2018-09-11.csv,11,5,6,645.0,73881.0
BANKNIFTY12SEP1827000PE_2018-09-11.csv,13,6,7,283.5,13180.5
BANKNIFTY12SEP1827100CE_2018-09-11.csv,12,4,8,-110.25,60716.25
BANKNIFTY12SEP1827100PE_2018-09-11.csv,11,4,7,-105.75,12537.75
BANKNIFTY12SEP1827200CE_2018-09-11.csv,7,1,6,-442.5,21661.5
BANKNIFTY12SEP1827200PE_2018-09-11.csv,9,4,5,24.75,22506.75
BANKNIFTY12SEP1827300CE_2018-09-11.csv,7,2,5,-240.75,13554.75
BANKNIFTY12SEP1827300PE_2018-09-11.csv,8,4,4,726.75,34397.25
BANKNIFTY12SEP1827400CE_2018-09-11.csv,9,3,6,-28.5,13627.5
BANKNIFTY12SEP1827400PE_2018-09-11.csv,7,2,5,-376.5,41668.5
BANKNIFTY12SEP1827500CE_2018-09-11.csv,11,2,9,-273.0,9378.0
BANKNIFTY12SEP1827500PE_2018-09-11.csv,7,4,3,596.25,56062.5
BANKNIFTY12SEP1827600CE_2018-09-11.csv,11,4,7,-6.0,5439.0
BANKNIFTY12SEP1827600PE_2018-09-11.csv,13,7,6,2555.25,140477.25
BANKNIFTY12SEP1826400CE_2018-09-12.csv,18,8,10,735.75,172618.5
BANKNIFTY12SEP1826500CE_2018-09-12.csv,18,8,10,-347.25,125259.75
BANKNIFTY12SEP1826500PE_2018-09-12.csv,25,12,13,-36.75,2518.5
BANKNIFTY12SEP1826600CE_2018-09-12.csv,9,4,5,-496.5,35139.75
BANKNIFTY12SEP1826600PE_2018-09-12.csv,16,7,9,-60.75,6706.5
BANKNIFTY12SEP1826700CE_2018-09-12.csv,10,5,5,-37.5,21796.5
BANKNIFTY12SEP1826700PE_2018-09-12.csv,14,6,8,-150.75,15154.5
BANKNIFTY12SEP1826800CE_2018-09-12.csv,9,4,5,-112.5,11512.5
BANKNIFTY12SEP1826800PE_2018-09-12.csv,13,5,8,-430.5,38594.25
BANKNIFTY12SEP1826900CE_2018-09-12.csv,17,7,10,-111.75,4015.5
BANKNIFTY12SEP1826900PE_2018-09-12.csv,10,3,7,-147.0,48405.0
BANKNIFTY12SEP1827000CE_2018-09-12.csv,27,12,15,-52.5,1674.75
BANKNIFTY12SEP1827000PE_2018-09-12.csv,8,5,3,1649.25,62349.75
BANKNIFTY12SEP1827100PE_2018-09-12.csv,13,6,7,532.5,129955.5
BANKNIFTY19SEP1826400PE_2018-09-14.csv,11,5,6,29.25,6411.75
BANKNIFTY19SEP1826500PE_2018-09-14.csv,8,5,3,132.75,6876.75
BANKNIFTY19SEP1826600PE_2018-09-14.csv,8,4,4,79.5,8626.5
BANKNIFTY19SEP1826700PE_2018-09-14.csv,11,4,7,-32.25,14873.25
BANKNIFTY19SEP1826800CE_2018-09-14.csv,9,3,6,-775.5,105705.0
BANKNIFTY19SEP1826800PE_2018-09-14.csv,11,6,5,228.75,21767.25
BANKNIFTY19SEP1826900CE_2018-09-14.csv,8,3,5,-82.5,74951.25
BANKNIFTY19SEP1826900PE_2018-09-14.csv,5,1,4,-382.5,13430.25
BANKNIFTY19SEP1827000CE_2018-09-14.csv,8,2,6,-753.0,55656.0
BANKNIFTY19SEP1827000PE_2018-09-14.csv,8,3,5,-75.0,29344.5
BANKNIFTY19SEP1827100CE_2018-09-14.csv,10,4,6,-185.25,53733.75
BANKNIFTY19SEP1827100PE_2018-09-14.csv,8,2,6,-762.0,37290.0
BANKNIFTY19SEP1827200CE_2018-09-14.csv,8,4,4,144.75,35244.75
BANKNIFTY19SEP1827200PE_2018-09-14.csv,6,1,5,-1005.0,38634.0
BANKNIFTY19SEP1827300CE_2018-09-14.csv,6,2,4,-198.75,18371.25
BANKNIFTY19SEP1827300PE_2018-09-14.csv,8,2,6,-812.25,66323.25
BANKNIFTY19SEP1827400CE_2018-09-14.csv,6,1,5,-418.5,13773.0
BANKNIFTY19SEP1827500CE_2018-09-14.csv,10,4,6,-159.75,15149.25
BANKNIFTY19SEP1827600CE_2018-09-14.csv,10,5,5,16.5,10974.75
BANKNIFTY19SEP1827700CE_2018-09-14.csv,11,3,8,-73.5,7909.5
BANKNIFTY19SEP1826300PE_2018-09-17.csv,13,4,9,-112.5,8892.75
BANKNIFTY19SEP1826400PE_2018-09-17.csv,12,6,6,120.75,12135.75
BANKNIFTY19SEP1826500PE_2018-09-17.csv,13,4,9,-264.0,18657.0
BANKNIFTY19SEP1826600CE_2018-09-17.csv,13,4,9,-1089.75,121350.75
BANKNIFTY19SEP1826600PE_2018-09-17.csv,11,3,8,-205.5,21187.5
BANKNIFTY19SEP1826700CE_2018-09-17.csv,11,4,7,-259.5,75159.0
BANKNIFTY19SEP1826700PE_2018-09-17.csv,14,6,8,-60.0,39475.5
BANKNIFTY19SEP1826800CE_2018-09-17.csv,12,5,7,-75.0,62611.5
BANKNIFTY19SEP1826800PE_2018-09-17.csv,10,3,7,-339.0,39098.25
BANKNIFTY19SEP1826900CE_2018-09-17.csv,10,4,6,-51.75,35250.75
BANKNIFTY19SEP1826900PE_2018-09-17.csv,9,3,6,-356.25,48936.0
BANKNIFTY19SEP1827000CE_2018-09-17.csv,10,2,8,-523.5,24481.5
BANKNIFTY19SEP1827000PE_2018-09-17.csv,11,3,8,-909.0,78272.25
BANKNIFTY19SEP1827100CE_2018-09-17.csv,10,3,7,-137.25,14874.75
BANKNIFTY19SEP1827100PE_2018-09-17.csv,11,6,5,1514.25,99588.75
BANKNIFTY19SEP1827200CE_2018-09-17.csv,12,5,7,16.5,11857.5
BANKNIFTY19SEP1827200PE_2018-09-17.csv,10,3,7,-377.25,116304.75
BANKNIFTY19SEP1827300CE_2018-09-17.csv,11,2,9,-147.0,6244.5
BANKNIFTY19SEP1827400CE_2018-09-17.csv,12,5,7,0.75,4430.25
BANKNIFTY19SEP1826400PE_2018-09-18.csv,14,8,6,358.5,10042.5
BANKNIFTY19SEP1826500CE_2018-09-18.csv,13,2,11,-3929.25,96168.75
BANKNIFTY19SEP1826500PE_2018-09-18.csv,8,6,2,648.75,9981.75
BANKNIFTY19SEP1826600CE_2018-09-18.csv,8,1,7,-2119.5,49038.75
BANKNIFTY19SEP1826600PE_2018-09-18.csv,10,5,5,210.0,20086.5
BANKNIFTY19SEP1826700CE_2018-09-18.csv,8,2,6,-1211.25,25341.75
BANKNIFTY19SEP1826700PE_2018-09-18.csv,9,3,6,78.0,28717.5
BANKNIFTY19SEP1826800CE_2018-09-18.csv,6,2,4,-829.5,16230.0
BANKNIFTY19SEP1826800PE_2018-09-18.csv,9,6,3,2141.25,48231.0
BANKNIFTY19SEP1826900CE_2018-09-18.csv,9,3,6,-634.5,12184.5
BANKNIFTY19SEP1826900PE_2018-09-18.csv,9,5,4,2168.25,61134.75
BANKNIFTY19SEP1827000CE_2018-09-18.csv,8,3,5,-18.0,6636.0
BANKNIFTY19SEP1827000PE_2018-09-18.csv,10,7,3,3910.5,89550.0
BANKNIFTY19SEP1827100CE_2018-09-18.csv,11,4,7,-55.5,4933.5
BANKNIFTY19SEP1827100PE_2018-09-18.csv,12,7,5,3315.75,151889.25
BANKNIFTY19SEP1827200CE_2018-09-18.csv,11,2,9,-80.25,3350.25
BANKNIFTY19SEP1827200PE_2018-09-18.csv,11,7,4,5664.0,171804.75
BANKNIFTY19SEP1826200CE_2018-09-19.csv,14,1,13,-3612.0,101998.5
BANKNIFTY19SEP1826300CE_2018-09-19.csv,11,3,8,-549.0,52427.25
BANKNIFTY19SEP1826400CE_2018-09-19.csv,12,4,8,-282.75,21991.5
BANKNIFTY19SEP1826400PE_2018-09-19.csv,9,5,4,348.75,13361.25
BANKNIFTY19SEP1826500CE_2018-09-19.csv,15,4,11,-240.0,13371.75
BANKNIFTY19SEP1826500PE_2018-09-19.csv,9,5,4,222.0,17758.5
BANKNIFTY19SEP1826600CE_2018-09-19.csv,19,8,11,-229.5,6756.75
BANKNIFTY19SEP1826600PE_2018-09-19.csv,9,3,6,-276.0,39000.0
